ds,yhat,yhat_lower,yhat_upper,y,Data Type,Sales Value
2015-12-21,2777.8220837461913,28.99437314474304,5513.275774764214,3257.7599999999998,Actual,3257.7599999999998
2015-12-22,2071.225865234168,-606.5189200745767,4831.180688788698,473.313,Actual,473.313
2015-12-23,1268.3822829405992,-1351.952454574889,4092.593147237394,194.32,Actual,194.32
2015-12-24,2376.548876689174,-427.4776193999832,5171.989431312805,7484.566000000001,Actual,7484.566000000001
2015-12-25,2564.409579334832,-65.32186523744033,5482.218543466453,4204.968,Actual,4204.968
2015-12-26,2093.1002026278693,-573.8111356216585,4812.1628673402465,561.486,Actual,561.486
2015-12-27,2183.4463328030965,-353.7513024935222,5050.106555724812,5148.4472,Actual,5148.4472
2015-12-28,2258.0624913923175,-618.1820045783712,4869.548571057228,79.2,Actual,79.2
2015-12-29,1512.393104957819,-1183.5789982614217,4418.928893643284,6.36,Actual,6.36
2015-12-30,675.7539036542415,-1856.5981215135598,3352.215706837441,3251.34,Actual,3251.34
2015-12-31,1761.9130135138419,-991.458246122066,4446.15800675064,1381.344,Actual,1381.344
2016-01-02,1449.3762541341146,-1485.6214273425464,4410.662539418923,405.91999999999996,Actual,405.91999999999996
2016-01-03,1537.8180267920807,-1383.675582953654,4137.66364480442,2095.83,Actual,2095.83
2016-01-04,1618.8684583047893,-950.0257887663611,4203.439371418753,1069.22,Actual,1069.22
2016-01-05,885.5745685814406,-1599.2878460422016,3632.8286755096437,255.904,Actual,255.904
2016-01-07,1189.7648898788793,-1484.281175041143,3929.035763606581,83.576,Actual,83.576
2016-01-08,1399.195850433282,-1373.1663057862966,4111.815289709372,1859.1580000000001,Actual,1859.1580000000001
2016-01-09,960.0942373052316,-1864.471287139462,3694.1626982686407,743.0459999999999,Actual,743.0459999999999
2016-01-10,1100.2301865885072,-1792.8308090746907,3856.4492236554574,174.75,Actual,174.75
2016-01-11,1238.0300466523402,-1493.115207195139,4089.531776939564,149.444,Actual,149.444
2016-01-14,995.9927730695869,-1546.046589358118,3607.0588158599203,405.344,Actual,405.344
2016-01-15,1270.9052710240446,-1687.7546014187033,3985.8541842857317,701.923,Actual,701.923
2016-01-16,894.0446904606035,-1952.3398678733372,3726.235235050714,102.21799999999999,Actual,102.21799999999999
2016-01-17,1095.6452836524854,-1625.2966715428147,3884.241237825977,1040.55,Actual,1040.55
2016-01-21,1184.726041350644,-1389.670215307199,4033.3620056789464,1167.056,Actual,1167.056
2016-01-22,1491.0539347041986,-1317.0284151147403,4146.444969428335,917.63,Actual,917.63
2016-01-23,1134.892904719318,-1814.2379659322576,3731.6003788046796,1732.3,Actual,1732.3
2016-01-24,1349.8273384258173,-1433.9840945174049,3943.686160989783,31.36,Actual,31.36
2016-01-25,1549.1208190319778,-1178.5209890047593,4407.6049461439825,858.712,Actual,858.712
2016-01-28,1396.835549033323,-1206.2130195188302,4170.391578655182,39.68,Actual,39.68
2016-01-30,1274.721452034379,-1524.38795264517,3892.8053193893757,3107.316,Actual,3107.316
2016-01-31,1444.2044577491984,-1172.1776714718553,4025.682772918942,1601.5539999999999,Actual,1601.5539999999999
2016-02-01,1592.803402321073,-1073.2226573601454,4233.87340321778,161.97,Actual,161.97
2016-02-02,902.458887359108,-1935.7528237430809,3794.137604652919,8996.784,Actual,8996.784
2016-02-03,112.8848818282444,-2755.8708194265346,2673.1718273718498,866.4,Actual,866.4
2016-02-04,1268.5138333746606,-1470.2177831567762,4155.890830214725,197.868,Actual,197.868
2016-02-05,1486.1293169772748,-1366.1765979686083,4073.3965834531496,2994.476,Actual,2994.476
2016-02-06,1031.845587244492,-1653.2951068426062,3729.2268778622174,132.224,Actual,132.224
2016-02-07,1149.371947024364,-1497.7655355894763,4034.3961713672675,762.142,Actual,762.142
2016-02-08,1250.964283334938,-1415.1454285314217,4012.1354665512285,1369.476,Actual,1369.476
2016-02-09,517.391740378889,-2107.434366588347,3240.2684263488104,121.83,Actual,121.83
2016-02-11,826.0942407322235,-1833.3115061656933,3649.70231823954,69.93,Actual,69.93
2016-02-12,1028.922340924391,-1755.4873435082693,3837.633274836797,1366.04,Actual,1366.04
2016-02-13,567.9261038120376,-2124.840829178521,3198.610509005957,146.82,Actual,146.82
2016-02-14,691.0617076877161,-2085.7631678470657,3509.4426196432014,837.921,Actual,837.921
2016-02-15,808.9827679959799,-1881.3644782498795,3593.8889688348145,407.072,Actual,407.072
2016-02-16,99.90999905240703,-2613.240691963464,2837.5117363077447,1135.638,Actual,1135.638
2016-02-19,753.609146896557,-2024.299941232209,3422.436239724444,392.65999999999997,Actual,392.65999999999997
2016-02-20,355.7271118406073,-2569.281364411531,3021.058908373628,16.496,Actual,16.496
2016-02-21,550.88528787206,-2020.5289585138373,3231.1439235616535,1524.126,Actual,1524.126
2016-02-22,746.6139702946247,-1942.0670238264368,3484.3437420235996,983.17,Actual,983.17
2016-02-23,116.99047148901114,-2577.9882212252983,2833.788058306118,57.576,Actual,57.576
2016-02-25,682.4913041228709,-2205.2450229997166,3316.0971600199705,46.72,Actual,46.72
2016-02-27,712.1751461792443,-2038.0509398500221,3682.79788852072,243.892,Actual,243.892
2016-02-28,987.3319867697404,-1632.0940666748825,3486.709213556539,36.48,Actual,36.48
2016-02-29,1257.768071909392,-1605.926568535162,3768.3678329718873,111.104,Actual,111.104
2016-03-01,693.1709380635372,-2291.260886831718,3373.515055042073,6285.8060000000005,Actual,6285.8060000000005
2016-03-03,1370.0609327387601,-1254.6796605241839,4210.7559694149795,7264.422,Actual,7264.422
2016-03-04,1757.1955564511225,-1056.765555712326,4526.056974135255,315.45,Actual,315.45
2016-03-05,1469.0578861106303,-1205.497865933463,4067.9909131936233,162.344,Actual,162.344
2016-03-06,1763.0574355608148,-927.8986054033959,4484.273573334301,811.303,Actual,811.303
2016-03-07,2040.710788750328,-672.9052821677479,4841.138574545641,21.072,Actual,21.072
2016-03-08,1468.7042650889014,-1080.6937231330198,4226.549598575298,2190.81,Actual,2190.81
2016-03-09,797.2347635001355,-1784.6988224979798,3552.4866774837033,635.6,Actual,635.6
2016-03-10,2103.2790836049126,-643.9681468476861,4828.722522540716,7879.734,Actual,7879.734
2016-03-11,2453.518592111341,-337.2178105423698,5246.117487446598,896.0219999999999,Actual,896.0219999999999
2016-03-12,2116.523717878739,-743.3629125997282,5037.291279817784,1694.6419999999998,Actual,1694.6419999999998
2016-03-13,2355.1945977496953,-423.0428794944241,4959.5793008607225,8866.882,Actual,8866.882
2016-03-14,2570.083354039915,-307.9029572530503,5254.312680876287,669.3679999999999,Actual,669.3679999999999
2016-03-15,1926.2064219080478,-675.2262299180787,4646.936370068007,2356.808,Actual,2356.808
2016-03-17,2410.710482735737,-443.7459656011757,5014.911624842928,2360.3340000000003,Actual,2360.3340000000003
2016-03-18,2682.630331223132,-110.34884361583585,5353.778347294931,1061.682,Actual,1061.682
2016-03-19,2264.577397299075,-317.81683406625746,5163.108745486801,138.68,Actual,138.68
2016-03-20,2425.3703475473385,-316.68521757043965,5278.997889097502,928.311,Actual,928.311
2016-03-21,2564.80589719909,-99.08401440673752,5058.314500198607,645.7059999999999,Actual,645.7059999999999
2016-03-22,1846.2200929644237,-788.9545083054371,4470.197482493995,226.46800000000002,Actual,226.46800000000002
2016-03-24,2203.4194455690913,-613.3174665446643,5074.449532628378,745.774,Actual,745.774
2016-03-25,2421.571297598108,-484.9689947397047,5163.139546912925,1346.97,Actual,1346.97
2016-03-26,1954.7894945832181,-858.9937866149934,4588.915217554319,682.246,Actual,682.246
2016-03-27,2076.867173232651,-484.6742912593631,4793.523259215181,92.69999999999999,Actual,92.69999999999999
2016-03-28,2185.777472717743,-565.8913789266329,4893.442869939388,125.30000000000001,Actual,125.30000000000001
2016-03-29,1442.011966450655,-1274.5659547705327,3993.0234993277454,2659.339,Actual,2659.339
2016-03-30,606.2516908808414,-2067.6988164176414,3389.6178105365716,11.34,Actual,11.34
2016-03-31,1779.8133299331948,-973.4834331865895,4643.089786921371,640.762,Actual,640.762
2016-04-01,2000.0405975531312,-948.4064617498225,4760.148419060156,2161.48,Actual,2161.48
2016-04-02,1539.967898031107,-1199.3244482809155,4145.2675791031625,1454.9,Actual,1454.9
2016-04-03,1677.17610975915,-1107.7449118876145,4559.2390032557405,441.198,Actual,441.198
2016-04-04,1806.710897568069,-969.2795116834703,4576.8779320664025,970.194,Actual,970.194
2016-04-05,1085.2226824948648,-1491.9475226477648,3968.9516024627223,1046.3339999999998,Actual,1046.3339999999998
2016-04-06,275.12389701208,-2276.0458481314254,3129.159185314729,1294.75,Actual,1294.75
2016-04-07,1484.1366755121626,-1036.6068264641492,4452.7943095720175,1970.574,Actual,1970.574
2016-04-08,1738.2060665871154,-1037.8569657683172,4437.841730178677,2906.404,Actual,2906.404
2016-04-09,1310.3640999733993,-1333.7693444098734,3981.067071023872,1115.197,Actual,1115.197
2016-04-10,1481.7595809300753,-1223.868821386041,4321.8227438496,950.594,Actual,950.594
2016-04-12,951.3789575587064,-1778.446089702804,3644.8341506273327,1542.53,Actual,1542.53
2016-04-13,166.944714895859,-2560.517116840089,2968.913208516674,6.12,Actual,6.12
2016-04-14,1405.7161843231065,-1410.0555067869955,3895.9120313245794,1466.572,Actual,1466.572
2016-04-15,1682.7758506412033,-1068.2333836236487,4311.779191165893,2201.8559999999998,Actual,2201.8559999999998
2016-04-16,1271.8190287211594,-1450.2746414861597,4113.316223134427,9335.086000000001,Actual,9335.086000000001
2016-04-17,1458.3185175889646,-1230.8076927863167,4308.6589275815195,421.08500000000004,Actual,421.08500000000004
2016-04-18,1632.1755743107453,-1122.65279497702,4321.712947314825,2514.538,Actual,2514.538
2016-04-19,943.4411905302165,-1909.4098575798953,3791.8602214585985,1414.132,Actual,1414.132
2016-04-21,1402.397440819646,-1391.6217708900315,4068.379714291738,271.616,Actual,271.616
2016-04-22,1677.416623517959,-957.3546194821081,4449.951930718602,1765.4650000000001,Actual,1765.4650000000001
2016-04-23,1259.627790385867,-1691.8512311546194,4008.0884787403006,720.368,Actual,720.368
2016-04-24,1439.5405708761,-1323.9041227095101,4204.4909227137105,1607.1,Actual,1607.1
2016-04-25,1605.514117916861,-1046.509812151162,4318.430560226902,108.42,Actual,108.42
2016-04-26,905.2462684419759,-1862.8452679195245,3409.580005929909,434.646,Actual,434.646
2016-04-28,1348.0322055937618,-1564.9856373514326,4208.287763315336,486.672,Actual,486.672
2016-04-30,1191.4090439655843,-1560.0223091418902,3880.438587949256,142.208,Actual,142.208
2016-05-01,1368.1366611393496,-1448.5871290914238,4027.538710780488,517.866,Actual,517.866
2016-05-02,1533.2910105584742,-1313.3777075623427,4277.012809733807,1098.136,Actual,1098.136
2016-05-03,831.8784737481536,-1873.9628182527663,3636.829874851139,1099.013,Actual,1099.013
2016-05-05,1287.422987798079,-1483.2444245945185,3877.1517954539836,2701.28,Actual,2701.28
2016-05-06,1566.8212347450067,-1174.0084665514041,4216.102862133769,236.96,Actual,236.96
2016-05-07,1152.9943471770046,-1395.5144513363932,3870.977876626341,4835.976,Actual,4835.976
2016-05-08,1345.652860620635,-1272.5776934139233,4022.795783436374,1340.2440000000001,Actual,1340.2440000000001
2016-05-09,1528.9534316429726,-963.3078395121462,4490.645128343198,1283.512,Actual,1283.512
2016-05-10,844.5630175918626,-1648.2548314067055,3469.4878563308007,763.0200000000001,Actual,763.0200000000001
2016-05-11,68.16885006977459,-2766.5981023440227,2845.175433501468,5.98,Actual,5.98
2016-05-12,1344.3870012408786,-1233.8403804064944,4214.915225881416,918.878,Actual,918.878
2016-05-14,1253.81065461491,-1448.5934965519277,3903.954954360428,455.93,Actual,455.93
2016-05-15,1468.5290405300318,-1381.8053438685372,4012.6322611767046,648.9119999999999,Actual,648.9119999999999
2016-05-16,1672.6223662933896,-1117.8311726156428,4200.202950781402,880.4599999999999,Actual,880.4599999999999
2016-05-17,1004.2837691926428,-1610.3368309021184,3508.9560457493044,346.922,Actual,346.922
2016-05-18,241.40787314327187,-2510.1388333405203,2899.4242393412565,122.22,Actual,122.22
2016-05-19,1535.5848704295715,-1182.356142508338,4268.7561711901235,1582.008,Actual,1582.008
2016-05-20,1849.7923289194268,-961.8957677822783,4563.443346802995,2471.913,Actual,2471.913
2016-05-21,1462.579938000004,-1202.1761658999171,4055.519330446071,2718.2140000000004,Actual,2718.2140000000004
2016-05-22,1681.8919843269089,-1088.4587867335817,4352.761901429788,1799.2,Actual,1799.2
2016-05-23,1886.9783634140524,-688.8038827135329,4491.078841770014,10560.978000000001,Actual,10560.978000000001
2016-05-24,1213.0508854755428,-1268.4733540886887,4043.601147684431,277.756,Actual,277.756
2016-05-25,440.75058105181864,-2192.967011531985,3004.6867160717993,1311.97,Actual,1311.97
2016-05-26,1729.2116253313284,-1045.4338605429823,4425.240226074038,1975.356,Actual,1975.356
2016-05-27,2031.2112455704726,-537.6325319338248,4934.279669522927,5305.078,Actual,5305.078
2016-05-28,1626.5672326399351,-954.1687514465112,4461.557749184416,2137.324,Actual,2137.324
2016-05-29,1828.0837947129626,-935.7182596946296,4418.790721050673,1063.185,Actual,1063.185
2016-05-30,2013.3044069240595,-742.2415259566991,4815.107738591249,8090.578,Actual,8090.578
2016-05-31,1314.943650235923,-1274.8466552811124,3939.4384143169955,438.85900000000004,Actual,438.85900000000004
2016-06-02,1785.94635966424,-945.7418691878659,4612.756970939843,157.844,Actual,157.844
2016-06-03,2065.195017660031,-695.3251870242063,5000.580395943189,71.088,Actual,71.088
2016-06-04,1635.8366899398263,-1089.4547548588175,4148.505037674081,2316.5229999999997,Actual,2316.5229999999997
2016-06-05,1815.638831305431,-960.7308780921254,4682.658232012844,659.82,Actual,659.82
2016-06-06,1980.4528470685887,-801.0634955262459,4627.232956213697,6026.312,Actual,6026.312
2016-06-07,1260.422984822659,-1371.416007245209,3997.724766320116,51.562,Actual,51.562
2016-06-09,1701.007198125327,-968.4829492011899,4505.680581807722,1688.4720000000002,Actual,1688.4720000000002
2016-06-10,1968.9432160324982,-837.8902419140961,4837.106939793625,1412.3960000000002,Actual,1412.3960000000002
2016-06-11,1528.5579771964453,-1040.0214303065975,4335.966313170273,1623.416,Actual,1623.416
2016-06-12,1702.1721189605764,-967.4770254568183,4398.66059091488,2962.563,Actual,2962.563
2016-06-13,1863.4995501135231,-794.8716603128694,4633.883333057554,430.43800000000005,Actual,430.43800000000005
2016-06-14,1139.6465243052319,-1604.5900127393656,3952.338497575239,3457.099,Actual,3457.099
2016-06-15,319.9770934597354,-2261.5792304290812,3179.878938678796,173.488,Actual,173.488
2016-06-16,1586.3805644902523,-1090.7450531133718,4310.193636427335,147.27499999999998,Actual,147.27499999999998
2016-06-17,1860.7998137451978,-754.5337667918658,4581.8818824890695,3000.92,Actual,3000.92
2016-06-18,1426.2813292642222,-1275.373949213779,4176.413005455204,541.938,Actual,541.938
2016-06-19,1609.3140470875364,-1171.953492081546,4403.370185132397,17.12,Actual,17.12
2016-06-20,1781.1391939906434,-905.8180234211089,4412.890509172187,1229.548,Actual,1229.548
2016-06-21,1065.547287027906,-1766.614699282789,3954.529386022718,577.108,Actual,577.108
2016-06-23,1536.109215212017,-1217.108887908195,4308.802589373179,2475.094,Actual,2475.094
2016-06-24,1822.3801487311575,-840.2584571393543,4634.954963552974,5310.952,Actual,5310.952
2016-06-25,1396.7478454817103,-1362.6042127876237,4052.2065136541323,893.266,Actual,893.266
2016-06-26,1589.9269455287654,-1266.5170458540722,4047.250821645891,1919.6000000000001,Actual,1919.6000000000001
2016-06-27,1770.8060000811945,-899.3901698498784,4557.674483266617,778.7059999999999,Actual,778.7059999999999
2016-06-28,1060.0366233935952,-1538.7467340554995,3631.035001082938,877.156,Actual,877.156
2016-06-29,251.85607224589955,-2383.7782148222404,2925.189718903594,191.88,Actual,191.88
2016-06-30,1542.5115849854242,-1152.1969310551,4261.026611959824,1352.9499999999998,Actual,1352.9499999999998
2016-07-01,1832.7244993175873,-765.4366885139704,4496.88833419285,1724.376,Actual,1724.376
2016-07-02,1407.1874951201733,-1367.686387562727,4042.1572645338642,772.786,Actual,772.786
2016-07-03,1601.172720918409,-1147.5821552493662,4199.446656761077,847.6999999999999,Actual,847.6999999999999
2016-07-04,1781.5485774327888,-628.249869801131,4649.363037542561,1651.301,Actual,1651.301
2016-07-07,1543.1469308544279,-1317.7880727780305,4270.445947893146,3882.2309999999998,Actual,3882.2309999999998
2016-07-08,1829.8799217425083,-1073.73465096451,4578.636732554278,2616.512,Actual,2616.512
2016-07-09,1398.1478128194747,-1333.072806453465,4059.9458154949566,573.286,Actual,573.286
2016-07-10,1587.936176807132,-1161.131004735728,4263.355479363393,895.895,Actual,895.895
2016-07-12,1042.0183575155615,-1830.9089930006742,3678.3594651425406,95.76,Actual,95.76
2016-07-14,1513.5613413867616,-1212.9880468579922,4090.809737421884,2149.96,Actual,2149.96
2016-07-15,1798.8715827126707,-869.0548315876051,4605.711198588097,380.2,Actual,380.2
2016-07-16,1364.2113698407222,-1477.750804729076,3844.644004863591,910.17,Actual,910.17
2016-07-17,1554.121058020357,-1221.4790587194643,4096.148268843365,2184.88,Actual,2184.88
2016-07-18,1731.457433994383,-845.8654286026915,4448.982148233195,2891.858,Actual,2891.858
2016-07-19,1008.3340442220795,-1783.5968270047088,3764.901253457823,1536.454,Actual,1536.454
2016-07-20,187.34903410614092,-2555.1678449207607,3104.7980618231913,89.95,Actual,89.95
2016-07-21,1487.218245142063,-1189.2187400300463,4415.922741008422,991.095,Actual,991.095
2016-07-22,1777.6199313379832,-726.8131513925886,4796.870763251897,1368.048,Actual,1368.048
2016-07-23,1346.3481544026854,-1343.3834855081898,4034.81853748513,654.587,Actual,654.587
2016-07-24,1542.3137972668649,-1060.1035997856845,4338.207758975104,326.964,Actual,326.964
2016-07-25,1726.1164074715045,-1085.750180609169,4628.455837522668,5920.488,Actual,5920.488
2016-07-28,1500.1210872540305,-1345.869963659235,4249.259389871573,2033.374,Actual,2033.374
2016-07-29,1797.9358234400056,-918.5103074507917,4526.128502543274,819.154,Actual,819.154
2016-07-30,1371.568411325051,-1321.4004826152755,4160.302149560074,1770.7759999999998,Actual,1770.7759999999998
2016-07-31,1574.3622571157957,-1022.5493384942471,4180.857090228644,2174.1580000000004,Actual,2174.1580000000004
2016-08-01,1764.756737529406,-1140.4435573370474,4377.320238850476,1124.648,Actual,1124.648
2016-08-02,1048.8107319813707,-1487.7726164634182,3915.695110671112,482.584,Actual,482.584
2016-08-03,234.38119992091083,-2691.1638816298373,2917.466726626592,248.82,Actual,248.82
2016-08-04,1554.9069845815513,-1141.00437933784,4219.9263089109745,497.90999999999997,Actual,497.90999999999997
2016-08-05,1859.1827968574135,-833.9876092207172,4613.705047738499,197.05,Actual,197.05
2016-08-06,1436.9562821329112,-1351.2996938532583,3939.425339603704,320.38800000000003,Actual,320.38800000000003
2016-08-07,1646.1937951982661,-1009.5393364564176,4393.065524760598,179.97,Actual,179.97
2016-08-08,1843.3553216668777,-878.0580233837784,4309.328608113602,1115.204,Actual,1115.204
2016-08-09,1131.7001567269633,-1657.9353465767047,3830.0016292224677,661.3539999999999,Actual,661.3539999999999
2016-08-11,1655.0452342257192,-1068.9767289653741,4373.242806522448,151.82,Actual,151.82
2016-08-12,1969.5617676749107,-642.3621899910048,4577.214770015843,3951.9605,Actual,3951.9605
2016-08-13,1556.334843770507,-1323.5853732708788,4187.919454033026,731.524,Actual,731.524
2016-08-14,1777.9437587433235,-936.663986287871,4624.918171563273,923.688,Actual,923.688
2016-08-15,1988.8139447494502,-799.3052652299579,4704.8234603214805,1680.2659999999998,Actual,1680.2659999999998
2016-08-16,1289.3043318143268,-1309.7554166250366,3901.3633460616097,204.54000000000002,Actual,204.54000000000002
2016-08-17,492.81849297496865,-2224.9686608761263,3240.5224158650626,15.712,Actual,15.712
2016-08-18,1847.7259857525175,-976.2933860217969,4448.883643890919,496.114,Actual,496.114
2016-08-19,2182.0431937395288,-615.2902206294013,4896.856610864571,448.792,Actual,448.792
2016-08-20,1787.4664155129567,-944.1047247620014,4435.298274946775,14.78,Actual,14.78
2016-08-21,2030.9056679541327,-659.5249834391904,4949.893501312458,4798.2919999999995,Actual,4798.2919999999995
2016-08-22,2264.4409559605265,-529.4634691805547,5014.248068047377,405.35,Actual,405.35
2016-08-23,1585.199927786666,-1225.6175390704998,4495.515275836676,4187.348,Actual,4187.348
2016-08-26,2549.0208819656227,-74.6467061917562,5284.011772840677,4874.298,Actual,4874.298
2016-08-27,2174.737647301665,-489.30698714323245,5024.110033329739,767.9110000000001,Actual,767.9110000000001
2016-08-28,2439.326220657661,-175.2024147528075,5259.138926231735,322.0248,Actual,322.0248
2016-08-29,2692.294361150249,-144.72325505692186,5341.980726512726,632.188,Actual,632.188
2016-08-30,2027.3597435927193,-845.7190529162638,4886.253824808711,1656.8700000000001,Actual,1656.8700000000001
2016-08-31,1262.5625243826207,-1584.6250556724672,4113.546839782013,23.968,Actual,23.968
2016-09-01,2660.349746854263,-154.6619141116164,5210.16584579085,5766.152,Actual,5766.152
2016-09-02,3027.0276169642766,305.93255636436237,5708.548657123264,6792.193,Actual,6792.193
2016-09-03,2655.4619914377076,-19.74250062932897,5242.594898324878,2365.596,Actual,2365.596
2016-09-04,2920.8367874657206,32.66841147420688,5723.80738084869,4532.0419999999995,Actual,4532.0419999999995
2016-09-05,3170.256124841889,474.6030695529673,5918.9780349232315,5226.348,Actual,5226.348
2016-09-06,2494.2552005961124,-475.6703902693496,5124.968379660082,1313.536,Actual,1313.536
2016-09-08,3097.517369488473,367.6279731057661,6014.042753062188,4493.9836000000005,Actual,4493.9836000000005
2016-09-09,3442.3870334200915,565.2792661457439,6124.969729783121,84.992,Actual,84.992
2016-09-10,3041.9160241335494,535.6613261806025,5853.772395364232,2094.324,Actual,2094.324
2016-09-11,3275.929506979556,342.12147832173787,5984.915738362505,6501.586,Actual,6501.586
2016-09-12,3489.6018940432864,813.1686831675993,6208.233041388848,2043.792,Actual,2043.792
2016-09-13,2770.774860067444,-195.42888804755324,5577.819489365857,2374.73,Actual,2374.73
2016-09-14,1943.0641438871367,-654.7683325670083,4587.535803283905,1137.338,Actual,1137.338
2016-09-15,3284.0828569734504,673.7669887349872,6104.814543364687,2101.1820000000002,Actual,2101.1820000000002
2016-09-16,3579.6516724896596,1198.1903433449272,6147.562044735497,425.88599999999997,Actual,425.88599999999997
2016-09-17,3125.1515776815822,353.00916114150164,5968.418939669481,2043.126,Actual,2043.126
2016-09-18,3305.482697172958,584.0804606509548,6149.390486697958,4751.082,Actual,4751.082
2016-09-19,3464.2882550210843,928.89063149117,6428.200401117693,3839.312,Actual,3839.312
2016-09-20,2687.073046068618,40.319275767516075,5375.741663953465,1232.004,Actual,1232.004
2016-09-22,3091.1590968428427,239.87667344314463,6022.72313502595,615.57,Actual,615.57
2016-09-23,3334.177071388233,663.6762433493453,6027.100147502628,1322.145,Actual,1322.145
2016-09-24,2826.8601408314894,48.17847607240165,5507.59151114837,2286.05,Actual,2286.05
2016-09-25,2959.261492940944,79.22046002099648,5675.532419369426,3443.091,Actual,3443.091
2016-09-26,3073.5085488009086,425.51921767779345,5786.805111042838,2698.1665,Actual,2698.1665
2016-09-27,2252.721836099043,-711.41499472197,5131.24335245061,1992.9858,Actual,1992.9858
2016-09-28,1327.0963905860208,-1584.3627422221393,4075.1129989125134,99.136,Actual,99.136
2016-09-29,2590.246917192258,-338.2553578873185,5167.910758160997,1307.792,Actual,1307.792
2016-09-30,2808.1616546868586,67.78800816638646,5365.277872700747,525.884,Actual,525.884
2016-10-01,2279.1963197612467,-542.1205443500887,4765.236133657462,781.414,Actual,781.414
2016-10-02,2398.224613077506,-484.1815700380386,5152.010869290551,18452.972,Actual,18452.972
2016-10-03,2505.47945875804,-151.99081718198306,5173.734003167982,1680.696,Actual,1680.696
2016-10-04,1681.2766362939608,-1022.17227391156,4578.0846898935515,5912.782,Actual,5912.782
2016-10-06,2038.463766015292,-613.8226544519275,4618.314371829196,830.4000000000001,Actual,830.4000000000001
2016-10-07,2276.343304063676,-370.8643938114677,5099.136500852776,973.712,Actual,973.712
2016-10-08,1771.3991509321322,-918.4937325063698,4407.375822298937,561.5360000000001,Actual,561.5360000000001
2016-10-09,1922.782595862502,-738.8749304933489,4562.988145238324,546.92,Actual,546.92
2016-10-10,2068.2808444221764,-764.9305112681418,4768.857504941676,282.75300000000004,Actual,282.75300000000004
2016-10-11,1284.8533943331827,-1467.6222585900696,4119.250555709031,33.064,Actual,33.064
2016-10-13,1744.7846290977093,-1231.3826920540212,4532.88513857283,1650.618,Actual,1650.618
2016-10-14,2040.4708317230584,-745.286451174055,4680.8567299537735,3335.888,Actual,3335.888
2016-10-15,1594.2617683380001,-1124.7851250128529,4500.649506173408,1620.15,Actual,1620.15
2016-10-16,1809.1263865469716,-954.5618154830689,4654.268653987416,142.182,Actual,142.182
2016-10-17,2019.9831638597386,-647.42071364126,4741.910157083944,2953.346,Actual,2953.346
2016-10-18,1300.0548465388233,-1570.8100451198118,4007.017877599717,307.92,Actual,307.92
2016-10-20,1893.7278410317156,-842.4657196456385,4718.343714082544,946.174,Actual,946.174
2016-10-21,2254.9954234529478,-573.0044691283757,4935.030400224757,7951.592,Actual,7951.592
2016-10-22,1869.9159716511422,-754.4324966626884,4414.397023382983,188.28,Actual,188.28
2016-10-23,2145.1858004359224,-556.1513474287432,4854.325272444727,467.42199999999997,Actual,467.42199999999997
2016-10-24,2412.8348108974133,-271.3570443068231,4908.447286685696,1365.498,Actual,1365.498
2016-10-25,1742.4022649885662,-994.7168127540152,4534.913806508499,783.96,Actual,783.96
2016-10-27,2426.087837356276,-344.3708445738346,4959.941339801768,978.7900000000001,Actual,978.7900000000001
2016-10-28,2823.694836557237,315.2445270830512,5540.071278453077,2899.0209999999997,Actual,2899.0209999999997
2016-10-29,2466.032260096625,-253.19818107122248,5144.466685574105,131.154,Actual,131.154
2016-10-30,2763.9499390051888,170.33202784695783,5543.820924555489,159.002,Actual,159.002
2016-10-31,3047.083507777427,212.46738267060513,5711.151617611417,3750.4990000000003,Actual,3750.4990000000003
2016-11-01,2381.8461188043702,-401.98571241743804,5170.216769571339,453.374,Actual,453.374
2016-11-03,3060.46911944165,359.97192271744103,5814.8415479793275,3802.7960000000003,Actual,3802.7960000000003
2016-11-04,3445.006595072069,515.3509375886723,6089.1014693677525,3888.8179999999998,Actual,3888.8179999999998
2016-11-05,3065.0709280684246,265.0007649328288,5715.696218267451,4266.8988,Actual,4266.8988
2016-11-06,3336.4160541162432,768.2196095524326,6156.002319815939,773.2560000000001,Actual,773.2560000000001
2016-11-07,3587.03994881014,1013.3709733463429,6337.222117463197,3810.464,Actual,3810.464
2016-11-08,2880.9792787918814,83.92521592571856,5620.940091982022,993.9000000000001,Actual,993.9000000000001
2016-11-09,2063.3880154516905,-673.8371662249374,4549.939635624229,479.97,Actual,479.97
2016-11-10,3471.3123306946977,1033.5814990598362,6225.31635858565,4723.478,Actual,4723.478
2016-11-11,3806.912786027221,1022.4518682811115,6533.7854503171975,4944.296,Actual,4944.296
2016-11-12,3373.4678852147213,599.205749482735,6012.340647892657,4914.938,Actual,4914.938
2016-11-13,3592.1461163727326,1059.914364631094,6268.077038685683,2945.138,Actual,2945.138
2016-11-14,3789.731806758118,1070.2460056666503,6509.9533612493005,2774.0620000000004,Actual,2774.0620000000004
2016-11-15,3028.211571223654,147.15529993634996,5761.949262927746,2145.718,Actual,2145.718
2016-11-16,2156.332017081912,-482.0877405761939,4934.551503273843,36.72,Actual,36.72
2016-11-17,3519.4254816252374,874.8813538800784,6054.02705185139,142.684,Actual,142.684
2016-11-18,3809.9891368767476,1165.0535448322194,6492.682999437539,3958.9320000000002,Actual,3958.9320000000002
2016-11-19,3333.005422198193,724.5827880070153,6230.236963303786,638.462,Actual,638.462
